country,customer_id,total_sales,rank_no
United Kingdom,14508,579.67,2138
United Kingdom,15588,579.60,2139
United Kingdom,15959,579.49,2140
United Kingdom,18039,579.17,2141
United Kingdom,18108,577.81,2142
United Kingdom,12859,575.10,2143
United Kingdom,17555,574.48,2144
United Kingdom,15637,574.23,2145
United Kingdom,16658,573.48,2146
United Kingdom,17189,573.23,2147
United Kingdom,13804,572.73,2148
United Kingdom,13179,572.31,2149
United Kingdom,17156,572.07,2150
United Kingdom,13233,571.34,2151
United Kingdom,17889,571.00,2152
United Kingdom,13359,570.70,2153
United Kingdom,14020,570.46,2154
United Kingdom,17962,570.19,2155
United Kingdom,14157,569.90,2156
United Kingdom,15169,569.22,2157
United Kingdom,18244,568.64,2158
United Kingdom,17212,567.56,2159
United Kingdom,14986,566.90,2160
United Kingdom,15627,566.90,2160
United Kingdom,13998,566.70,2161
United Kingdom,16590,563.60,2162
United Kingdom,17665,563.10,2163
United Kingdom,13936,563.08,2164
United Kingdom,17195,562.98,2165
United Kingdom,16111,562.48,2166
United Kingdom,17664,561.59,2167
United Kingdom,13832,561.49,2168
United Kingdom,13064,561.25,2169
United Kingdom,17159,560.71,2170
United Kingdom,16306,560.55,2171
United Kingdom,17413,560.14,2172
United Kingdom,15055,560.07,2173
United Kingdom,13245,558.72,2174
United Kingdom,15759,557.94,2175
United Kingdom,13424,557.92,2176
United Kingdom,16367,557.91,2177
United Kingdom,13406,557.22,2178
United Kingdom,18049,556.52,2179
United Kingdom,13677,556.19,2180
United Kingdom,13168,556.12,2181
United Kingdom,16668,555.70,2182
United Kingdom,14104,555.37,2183
United Kingdom,17521,554.85,2184
United Kingdom,17561,554.72,2185
United Kingdom,15102,554.67,2186
United Kingdom,12837,554.31,2187
United Kingdom,15948,553.85,2188
United Kingdom,18006,553.18,2189
United Kingdom,13980,552.98,2190
United Kingdom,17407,552.90,2191
United Kingdom,17016,552.40,2192
United Kingdom,15584,552.39,2193
United Kingdom,14891,552.35,2194
United Kingdom,16707,551.11,2195
United Kingdom,17924,550.95,2196
United Kingdom,18098,550.84,2197
United Kingdom,17591,550.70,2198
United Kingdom,14805,549.99,2199
United Kingdom,17194,549.88,2200
United Kingdom,15200,549.05,2201
United Kingdom,17852,548.87,2202
United Kingdom,14447,548.50,2203
United Kingdom,15350,547.60,2204
United Kingdom,18135,547.31,2205
United Kingdom,16916,547.14,2206
United Kingdom,14725,546.76,2207
United Kingdom,18035,546.34,2208
United Kingdom,15080,546.25,2209
United Kingdom,15091,546.15,2210
United Kingdom,12990,546.00,2211
United Kingdom,15076,544.99,2212
United Kingdom,15728,544.60,2213
United Kingdom,14893,544.41,2214
United Kingdom,14219,543.89,2215
United Kingdom,16838,543.76,2216
United Kingdom,16211,543.57,2217
United Kingdom,15800,543.50,2218
United Kingdom,13785,542.49,2219
United Kingdom,16060,541.95,2220
United Kingdom,16392,541.86,2221
United Kingdom,14798,541.37,2222
United Kingdom,13057,540.74,2223
United Kingdom,12819,540.52,2224
United Kingdom,15799,540.15,2225
United Kingdom,15546,539.55,2226
United Kingdom,12958,539.49,2227
United Kingdom,15900,539.39,2228
United Kingdom,15650,539.03,2229
United Kingdom,16961,538.84,2230
United Kingdom,15562,538.83,2231
United Kingdom,17411,537.59,2232
United Kingdom,13712,537.58,2233
United Kingdom,17269,537.46,2234
United Kingdom,17397,536.77,2235
United Kingdom,18001,536.61,2236
United Kingdom,17919,536.28,2237
United Kingdom,14460,536.26,2238
United Kingdom,15890,535.65,2239
United Kingdom,13024,535.42,2240
United Kingdom,16935,535.10,2241
United Kingdom,16785,533.78,2242
United Kingdom,17709,533.56,2243
United Kingdom,16204,533.53,2244
United Kingdom,18154,533.41,2245
United Kingdom,14013,533.20,2246
United Kingdom,16872,533.11,2247
United Kingdom,16021,532.25,2248
United Kingdom,14940,531.49,2249
United Kingdom,15028,530.58,2250
United Kingdom,16836,530.50,2251
United Kingdom,13898,530.47,2252
United Kingdom,17681,529.60,2253
United Kingdom,13544,529.09,2254
United Kingdom,15842,528.75,2255
United Kingdom,15646,526.97,2256
United Kingdom,13106,526.96,2257
United Kingdom,15224,526.78,2258
United Kingdom,16565,526.75,2259
United Kingdom,16421,526.27,2260
United Kingdom,15535,525.92,2261
United Kingdom,14656,523.60,2262
United Kingdom,13605,522.67,2263
United Kingdom,17198,521.66,2264
United Kingdom,16203,521.64,2265
United Kingdom,17373,520.58,2266
United Kingdom,17251,520.45,2267
United Kingdom,13569,520.03,2268
United Kingdom,13977,519.81,2269
United Kingdom,13287,519.67,2270
United Kingdom,12777,519.45,2271
United Kingdom,14807,519.29,2272
United Kingdom,16001,519.06,2273
United Kingdom,13190,518.76,2274
United Kingdom,16278,518.76,2274
United Kingdom,12825,518.63,2275
United Kingdom,13553,517.80,2276
United Kingdom,13479,517.50,2277
United Kingdom,13220,516.80,2278
United Kingdom,14429,516.28,2279
United Kingdom,16447,516.13,2280
United Kingdom,18243,515.78,2281
United Kingdom,16419,515.19,2282
United Kingdom,13070,515.10,2283
United Kingdom,14577,514.54,2284
United Kingdom,15152,513.73,2285
United Kingdom,16576,513.17,2286
United Kingdom,16792,513.08,2287
United Kingdom,17325,512.77,2288
United Kingdom,14818,512.61,2289
United Kingdom,16810,510.50,2290
United Kingdom,13367,510.20,2291
United Kingdom,15110,509.75,2292
United Kingdom,17935,509.75,2292
United Kingdom,16415,509.09,2293
United Kingdom,13388,508.55,2294
United Kingdom,15870,508.52,2295
United Kingdom,18078,508.47,2296
United Kingdom,15396,508.20,2297
United Kingdom,17335,508.00,2298
United Kingdom,13123,506.75,2299
United Kingdom,17639,506.67,2300
United Kingdom,17226,506.63,2301
United Kingdom,13094,505.80,2302
United Kingdom,18207,505.12,2303
United Kingdom,13255,504.95,2304
United Kingdom,17034,504.75,2305
United Kingdom,13045,503.64,2306
United Kingdom,15462,502.45,2307
United Kingdom,15957,501.21,2308
United Kingdom,17255,500.72,2309
United Kingdom,17358,500.20,2310
United Kingdom,12953,498.96,2311
United Kingdom,13961,498.70,2312
United Kingdom,14949,498.55,2313
United Kingdom,16222,498.50,2314
United Kingdom,15109,498.15,2315
United Kingdom,14741,497.25,2316
United Kingdom,17572,496.26,2317
United Kingdom,15278,496.16,2318
United Kingdom,16977,496.00,2319
United Kingdom,15276,495.72,2320
United Kingdom,16863,495.72,2320
United Kingdom,16412,495.40,2321
United Kingdom,17823,494.25,2322
United Kingdom,14008,493.74,2323
United Kingdom,12943,492.75,2324
United Kingdom,13138,492.10,2325
United Kingdom,14310,492.10,2325
United Kingdom,13601,491.82,2326
United Kingdom,17106,491.23,2327
United Kingdom,16799,491.03,2328
United Kingdom,14663,490.60,2329
United Kingdom,16639,490.47,2330
United Kingdom,16947,490.25,2331
United Kingdom,12983,490.08,2332
United Kingdom,17616,489.60,2333
United Kingdom,12891,488.50,2334
United Kingdom,15599,488.32,2335
United Kingdom,17045,488.24,2336
United Kingdom,16034,488.07,2337
United Kingdom,15165,487.75,2338
United Kingdom,13412,487.35,2339
United Kingdom,15138,486.59,2340
United Kingdom,17548,486.48,2341
United Kingdom,14834,485.86,2342
United Kingdom,16834,485.50,2343
United Kingdom,15766,484.60,2344
United Kingdom,13733,484.53,2345
United Kingdom,14272,482.85,2346
United Kingdom,13502,482.60,2347
United Kingdom,17996,482.33,2348
United Kingdom,13684,482.29,2349
United Kingdom,16298,481.80,2350
United Kingdom,16110,481.79,2351
United Kingdom,17329,481.32,2352
United Kingdom,18218,479.92,2353
United Kingdom,17691,479.45,2354
United Kingdom,12977,478.39,2355
United Kingdom,13959,477.98,2356
United Kingdom,14319,476.95,2357
United Kingdom,18016,476.90,2358
United Kingdom,14788,476.88,2359
United Kingdom,16139,475.74,2360
United Kingdom,17420,475.70,2361
United Kingdom,16385,474.72,2362
United Kingdom,14599,474.54,2363
United Kingdom,17104,474.03,2364
United Kingdom,14738,473.70,2365
United Kingdom,15071,473.49,2366
United Kingdom,16635,473.00,2367
United Kingdom,15314,472.68,2368
United Kingdom,14600,471.84,2369
United Kingdom,18083,470.73,2370
United Kingdom,17631,470.16,2371
United Kingdom,15525,469.78,2372
United Kingdom,13745,469.73,2373
United Kingdom,17430,469.41,2374
United Kingdom,14058,469.19,2375
United Kingdom,14369,469.13,2376
United Kingdom,17731,468.88,2377
United Kingdom,15387,468.65,2378
United Kingdom,16014,467.89,2379
United Kingdom,17294,467.79,2380
United Kingdom,16390,467.50,2381
United Kingdom,17051,467.25,2382
United Kingdom,13166,466.98,2383
United Kingdom,14126,466.33,2384
United Kingdom,15921,466.08,2385
United Kingdom,13005,466.08,2385
United Kingdom,14237,466.04,2386
United Kingdom,16887,465.84,2387
United Kingdom,13103,465.70,2388
United Kingdom,13698,465.53,2389
United Kingdom,15748,465.45,2390
United Kingdom,17958,465.42,2391
United Kingdom,17274,465.40,2392
United Kingdom,15406,465.16,2393
United Kingdom,13546,465.15,2394
United Kingdom,15809,463.67,2395
United Kingdom,13368,462.70,2396
United Kingdom,13512,462.18,2397
United Kingdom,14675,462.15,2398
United Kingdom,18031,462.10,2399
United Kingdom,18190,461.16,2400
United Kingdom,15969,460.95,2401
United Kingdom,14575,460.71,2402
United Kingdom,16310,460.08,2403
United Kingdom,16739,459.68,2404
United Kingdom,14118,458.45,2405
United Kingdom,14958,458.26,2406
United Kingdom,13957,458.25,2407
United Kingdom,17849,457.96,2408
United Kingdom,16069,457.70,2409
United Kingdom,16518,457.35,2410
United Kingdom,15717,456.70,2411
United Kingdom,17067,454.54,2412
United Kingdom,17298,454.10,2413
United Kingdom,15714,453.93,2414
United Kingdom,13484,453.52,2415
United Kingdom,17707,452.65,2416
United Kingdom,15418,452.32,2417
United Kingdom,15016,452.26,2418
United Kingdom,14011,451.92,2419
United Kingdom,18100,451.56,2420
United Kingdom,17276,451.34,2421
United Kingdom,15961,451.29,2422
United Kingdom,15264,450.46,2423
United Kingdom,16870,450.16,2424
United Kingdom,16039,449.65,2425
United Kingdom,15126,449.49,2426
United Kingdom,14810,449.14,2427
United Kingdom,16939,449.00,2428
United Kingdom,14296,448.45,2429
United Kingdom,18201,447.53,2430
United Kingdom,14108,447.05,2431
United Kingdom,16095,447.05,2431
United Kingdom,17223,446.74,2432
United Kingdom,17476,446.51,2433
United Kingdom,14201,446.10,2434
United Kingdom,18134,445.00,2435
United Kingdom,16898,443.21,2436
United Kingdom,13846,442.73,2437
United Kingdom,13035,442.32,2438
United Kingdom,14996,442.29,2439
United Kingdom,17699,442.00,2440
United Kingdom,17759,441.92,2441
United Kingdom,13738,440.93,2442
United Kingdom,12907,440.36,2443
United Kingdom,17643,439.70,2444
United Kingdom,14979,439.46,2445
United Kingdom,16899,439.46,2445
United Kingdom,16601,439.45,2446
United Kingdom,13086,439.33,2447
United Kingdom,13432,439.10,2448
United Kingdom,17729,438.65,2449
United Kingdom,15859,438.46,2450
United Kingdom,16720,438.19,2451
United Kingdom,17807,437.87,2452
United Kingdom,15012,437.58,2453
United Kingdom,15917,437.53,2454
United Kingdom,12945,437.16,2455
United Kingdom,16888,437.15,2456
United Kingdom,14877,437.00,2457
United Kingdom,17027,436.82,2458
United Kingdom,17178,436.71,2459
United Kingdom,18284,436.68,2460
United Kingdom,14123,436.18,2461
United Kingdom,16500,435.10,2462
United Kingdom,13150,435.02,2463
United Kingdom,13948,434.86,2464
United Kingdom,15872,434.75,2465
United Kingdom,13784,434.39,2466
United Kingdom,13474,434.20,2467
United Kingdom,18029,433.77,2468
United Kingdom,16948,433.75,2469
United Kingdom,17812,433.73,2470
United Kingdom,15613,433.72,2471
United Kingdom,16414,433.46,2472
United Kingdom,16522,433.36,2473
United Kingdom,15847,433.30,2474
United Kingdom,17687,432.68,2475
United Kingdom,13626,432.26,2476
United Kingdom,17122,432.18,2477
United Kingdom,14042,431.98,2478
United Kingdom,15160,431.11,2479
United Kingdom,17842,430.69,2480
United Kingdom,15645,430.56,2481
United Kingdom,13000,430.15,2482
United Kingdom,13165,429.68,2483
United Kingdom,15915,429.21,2484
United Kingdom,13242,429.00,2485
United Kingdom,14381,428.66,2486
United Kingdom,18089,428.45,2487
United Kingdom,17285,428.34,2488
United Kingdom,14627,428.25,2489
United Kingdom,16481,428.23,2490
United Kingdom,18262,428.06,2491
United Kingdom,16643,428.05,2492
United Kingdom,13030,427.74,2493
United Kingdom,13624,427.18,2494
United Kingdom,18285,427.00,2495
United Kingdom,17740,426.90,2496
United Kingdom,16526,426.85,2497
United Kingdom,18152,426.69,2498
United Kingdom,16418,426.67,2499
United Kingdom,15217,426.24,2500
United Kingdom,16978,424.55,2501
United Kingdom,17103,424.30,2502
United Kingdom,13441,424.26,2503
United Kingdom,18011,424.24,2504
United Kingdom,13427,423.93,2505
United Kingdom,14595,423.85,2506
United Kingdom,18112,423.27,2507
United Kingdom,14097,422.86,2508
United Kingdom,13374,422.80,2509
United Kingdom,16137,422.70,2510
United Kingdom,14690,422.63,2511
United Kingdom,13964,421.90,2512
United Kingdom,16847,421.45,2513
United Kingdom,13574,421.25,2514
United Kingdom,16765,420.75,2515
United Kingdom,17423,420.54,2516
United Kingdom,15711,420.25,2517
United Kingdom,18128,420.04,2518
United Kingdom,13442,419.87,2519
United Kingdom,16541,419.78,2520
United Kingdom,13096,419.70,2521
United Kingdom,17995,419.38,2522
United Kingdom,17648,418.87,2523
United Kingdom,13073,418.08,2524
United Kingdom,15968,418.05,2525
United Kingdom,16117,417.84,2526
United Kingdom,16737,417.60,2527
United Kingdom,17258,417.30,2528
United Kingdom,16226,417.05,2529
United Kingdom,15011,416.60,2530
United Kingdom,12608,415.79,2531
United Kingdom,14208,415.31,2532
United Kingdom,17805,414.72,2533
United Kingdom,16178,414.70,2534
United Kingdom,12956,413.82,2535
United Kingdom,17817,413.47,2536
United Kingdom,17662,412.92,2537
United Kingdom,13194,412.08,2538
United Kingdom,14712,411.00,2539
United Kingdom,16815,410.97,2540
United Kingdom,17109,410.42,2541
United Kingdom,17598,409.98,2542
United Kingdom,16864,409.25,2543
United Kingdom,13310,409.17,2544
United Kingdom,13292,408.85,2545
United Kingdom,16535,407.84,2546
United Kingdom,14846,406.80,2547
United Kingdom,16332,406.77,2548
United Kingdom,17163,406.68,2549
United Kingdom,14775,406.56,2550
United Kingdom,16632,406.40,2551
United Kingdom,17000,406.30,2552
United Kingdom,18101,405.51,2553
United Kingdom,13640,405.00,2554
United Kingdom,13752,404.45,2555
United Kingdom,14009,404.30,2556
United Kingdom,15920,404.14,2557
United Kingdom,13530,402.98,2558
United Kingdom,13699,402.82,2559
United Kingdom,15037,402.51,2560
United Kingdom,15501,402.50,2561
United Kingdom,13453,402.01,2562
United Kingdom,16250,401.94,2563
United Kingdom,17076,401.67,2564
United Kingdom,14452,401.15,2565
United Kingdom,14736,401.08,2566
United Kingdom,14471,400.95,2567
United Kingdom,17168,400.20,2568
United Kingdom,16538,399.62,2569
United Kingdom,15966,399.58,2570
United Kingdom,13143,399.20,2571
United Kingdom,18111,398.90,2572
United Kingdom,15446,398.85,2573
United Kingdom,13807,397.30,2574
United Kingdom,14793,396.91,2575
United Kingdom,14403,396.45,2576
United Kingdom,17918,396.39,2577
United Kingdom,17615,396.10,2578
United Kingdom,14570,395.69,2579
United Kingdom,13879,395.50,2580
United Kingdom,16980,394.37,2581
United Kingdom,15960,394.00,2582
United Kingdom,17300,393.64,2583
United Kingdom,16868,393.39,2584
United Kingdom,13067,393.05,2585
United Kingdom,17955,392.60,2586
United Kingdom,17361,392.44,2587
United Kingdom,16827,392.13,2588
United Kingdom,16783,391.95,2589
United Kingdom,15461,391.30,2590
United Kingdom,13966,390.86,2591
United Kingdom,14072,390.85,2592
United Kingdom,14706,390.69,2593
United Kingdom,17480,390.21,2594
United Kingdom,14197,390.05,2595
United Kingdom,14172,389.97,2596
United Kingdom,17116,389.78,2597
United Kingdom,15216,389.49,2598
United Kingdom,17479,389.26,2599
United Kingdom,14083,388.83,2600
United Kingdom,15958,388.64,2601
United Kingdom,13896,388.55,2602
United Kingdom,17753,388.06,2603
United Kingdom,14678,386.44,2604
United Kingdom,17827,385.84,2605
United Kingdom,16492,385.56,2606
United Kingdom,12973,385.55,2607
United Kingdom,15620,385.53,2608
United Kingdom,14826,385.20,2609
United Kingdom,15837,385.03,2610
United Kingdom,14358,384.30,2611
United Kingdom,14322,384.30,2611
United Kingdom,17012,384.16,2612
United Kingdom,15155,383.97,2613
United Kingdom,15211,383.07,2614
United Kingdom,14767,382.81,2615
United Kingdom,17568,382.79,2616
United Kingdom,13607,382.60,2617
United Kingdom,16330,382.42,2618
United Kingdom,13997,382.31,2619
United Kingdom,16648,382.14,2620
United Kingdom,16304,381.66,2621
United Kingdom,17393,381.15,2622
United Kingdom,17903,381.09,2623
United Kingdom,15341,380.50,2624
United Kingdom,17804,380.13,2625
United Kingdom,16577,380.00,2626
United Kingdom,15219,379.70,2627
United Kingdom,14200,379.20,2628
United Kingdom,18162,379.16,2629
United Kingdom,12941,377.49,2630
United Kingdom,17717,376.92,2631
United Kingdom,14531,376.34,2632
United Kingdom,14681,376.20,2633
United Kingdom,13780,375.81,2634
United Kingdom,13688,375.50,2635
United Kingdom,14294,375.34,2636
United Kingdom,15691,375.00,2637
United Kingdom,13515,374.70,2638
United Kingdom,15626,373.57,2639
United Kingdom,17437,373.17,2640
United Kingdom,13262,373.16,2641
United Kingdom,13197,373.01,2642
United Kingdom,15989,372.51,2643
United Kingdom,16445,372.22,2644
United Kingdom,13597,372.21,2645
United Kingdom,16642,371.63,2646
United Kingdom,14569,371.59,2647
United Kingdom,16406,370.91,2648
United Kingdom,18034,370.82,2649
United Kingdom,15765,370.63,2650
United Kingdom,17792,370.05,2651
United Kingdom,17233,369.98,2652
United Kingdom,15287,369.34,2653
United Kingdom,15257,368.75,2654
United Kingdom,15477,368.40,2655
United Kingdom,14018,367.15,2656
United Kingdom,12899,366.40,2657
United Kingdom,13161,366.13,2658
United Kingdom,17880,366.00,2659
United Kingdom,18160,365.82,2660
United Kingdom,15198,365.81,2661
United Kingdom,12889,365.66,2662
United Kingdom,16974,365.50,2663
United Kingdom,13008,364.81,2664
United Kingdom,17524,363.90,2665
United Kingdom,15922,363.60,2666
United Kingdom,14253,363.40,2667
United Kingdom,12871,363.38,2668
United Kingdom,15029,362.15,2669
United Kingdom,16259,361.94,2670
United Kingdom,15504,361.07,2671
United Kingdom,13274,360.85,2672
United Kingdom,18091,360.85,2672
United Kingdom,17945,360.35,2673
United Kingdom,18208,360.08,2674
United Kingdom,15008,360.00,2675
United Kingdom,13181,359.69,2676
United Kingdom,14919,359.35,2677
United Kingdom,18003,358.61,2678
United Kingdom,17748,358.15,2679
United Kingdom,16274,357.95,2680
United Kingdom,16606,357.66,2681
United Kingdom,15595,357.60,2682
United Kingdom,14968,357.40,2683
United Kingdom,14240,357.15,2684
United Kingdom,13234,356.95,2685
United Kingdom,14193,356.80,2686
United Kingdom,17200,356.71,2687
United Kingdom,12996,355.50,2688
United Kingdom,16920,355.45,2689
United Kingdom,14268,354.85,2690
United Kingdom,14244,354.82,2691
United Kingdom,17976,353.19,2692
United Kingdom,16382,353.10,2693
United Kingdom,17780,352.91,2694
United Kingdom,17196,352.90,2695
United Kingdom,16763,352.85,2696
United Kingdom,13765,352.82,2697
United Kingdom,16857,352.80,2698
United Kingdom,14022,352.15,2699
United Kingdom,14859,351.90,2700
United Kingdom,17749,351.66,2701
United Kingdom,16192,351.30,2702
United Kingdom,16263,351.01,2703
United Kingdom,14252,350.99,2704
United Kingdom,16545,350.52,2705
United Kingdom,13550,349.51,2706
United Kingdom,13689,349.50,2707
United Kingdom,18090,349.40,2708
United Kingdom,14545,349.25,2709
United Kingdom,16355,349.20,2710
United Kingdom,17999,348.84,2711
United Kingdom,17577,348.75,2712
United Kingdom,15282,348.59,2713
United Kingdom,14672,347.59,2714
United Kingdom,15085,347.54,2715
United Kingdom,17110,347.40,2716
United Kingdom,13545,347.35,2717
United Kingdom,17299,346.97,2718
United Kingdom,13862,346.73,2719
United Kingdom,14552,346.21,2720
United Kingdom,13413,345.80,2721
United Kingdom,15174,345.71,2722
United Kingdom,14724,345.25,2723
United Kingdom,17934,344.90,2724
United Kingdom,17810,344.86,2725
United Kingdom,15337,344.72,2726
United Kingdom,15519,344.61,2727
United Kingdom,18203,344.00,2728
United Kingdom,16714,343.18,2729
United Kingdom,18047,342.69,2730
United Kingdom,14989,342.40,2731
United Kingdom,17833,342.36,2732
United Kingdom,18199,342.20,2733
United Kingdom,16585,341.59,2734
United Kingdom,13252,341.30,2735
United Kingdom,16519,341.18,2736
United Kingdom,13927,340.97,2737
United Kingdom,14998,340.86,2738
United Kingdom,16044,340.84,2739
United Kingdom,13109,340.74,2740
United Kingdom,15488,340.60,2741
United Kingdom,15818,340.50,2742
United Kingdom,15855,340.48,2743
United Kingdom,12900,340.33,2744
United Kingdom,14338,339.88,2745
United Kingdom,14203,339.34,2746
United Kingdom,15346,339.23,2747
United Kingdom,14176,339.11,2748
United Kingdom,15097,338.97,2749
United Kingdom,14048,338.76,2750
United Kingdom,14630,338.65,2751
United Kingdom,17296,338.13,2752
United Kingdom,12869,337.67,2753
United Kingdom,18050,337.66,2754
United Kingdom,14926,337.65,2755
United Kingdom,13686,337.04,2756
United Kingdom,18221,337.03,2757
United Kingdom,16476,337.00,2758
United Kingdom,12890,336.80,2759
United Kingdom,13258,336.60,2760
United Kingdom,17488,336.50,2761
United Kingdom,16273,336.04,2762
United Kingdom,16141,335.54,2763
United Kingdom,17821,334.62,2764
United Kingdom,14873,334.45,2765
United Kingdom,14094,334.27,2766
United Kingdom,17514,334.18,2767
United Kingdom,13167,333.82,2768
United Kingdom,17607,333.81,2769
United Kingdom,14513,332.42,2770
United Kingdom,16452,332.17,2771
United Kingdom,17776,331.81,2772
United Kingdom,17435,331.35,2773
United Kingdom,15683,330.79,2774
United Kingdom,15878,330.77,2775
United Kingdom,15938,330.23,2776
United Kingdom,13010,330.12,2777
United Kingdom,12850,330.00,2778
United Kingdom,15469,329.90,2779
United Kingdom,15447,329.76,2780
United Kingdom,18186,329.58,2781
United Kingdom,17580,329.55,2782
United Kingdom,16596,329.48,2783
United Kingdom,17518,329.42,2784
United Kingdom,15979,329.22,2785
United Kingdom,13877,329.09,2786
United Kingdom,13710,329.04,2787
United Kingdom,16348,328.77,2788
United Kingdom,17334,328.13,2789
United Kingdom,16647,327.84,2790
United Kingdom,15735,327.68,2791
United Kingdom,16166,327.48,2792
United Kingdom,13981,327.39,2793
United Kingdom,13498,327.38,2794
United Kingdom,17152,327.00,2795
United Kingdom,17864,326.82,2796
United Kingdom,17744,326.74,2797
United Kingdom,14070,326.55,2798
United Kingdom,16604,326.25,2799
United Kingdom,17439,325.74,2800
United Kingdom,14722,325.45,2801
United Kingdom,13661,325.24,2802
United Kingdom,15982,324.51,2803
United Kingdom,12946,324.45,2804
United Kingdom,12920,323.86,2805
United Kingdom,16715,323.80,2806
United Kingdom,16641,323.40,2807
United Kingdom,13025,323.39,2808
United Kingdom,13646,323.30,2809
United Kingdom,16195,323.25,2810
United Kingdom,16856,323.09,2811
United Kingdom,15006,323.05,2812
United Kingdom,14263,322.93,2813
United Kingdom,12844,322.64,2814
United Kingdom,17326,321.95,2815
United Kingdom,15726,321.91,2816
United Kingdom,13111,321.88,2817
United Kingdom,16880,321.78,2818
United Kingdom,17471,321.65,2819
United Kingdom,18191,321.60,2820
United Kingdom,15770,321.45,2821
United Kingdom,17182,321.30,2822
United Kingdom,16224,321.24,2823
United Kingdom,13700,321.09,2824
United Kingdom,15323,320.90,2825
United Kingdom,15901,320.35,2826
United Kingdom,13942,320.00,2827
United Kingdom,13046,319.94,2828
United Kingdom,13843,319.75,2829
United Kingdom,14851,318.06,2830
United Kingdom,14024,318.04,2831
United Kingdom,18253,317.88,2832
United Kingdom,15616,317.11,2833
United Kingdom,17689,317.08,2834
United Kingdom,15682,316.99,2835
United Kingdom,16122,316.92,2836
United Kingdom,16343,316.59,2837
United Kingdom,13833,316.56,2838
United Kingdom,18043,316.46,2839
United Kingdom,15196,316.25,2840
United Kingdom,16829,316.10,2841
United Kingdom,16193,315.98,2842
United Kingdom,13717,315.79,2843
United Kingdom,15092,315.35,2844
United Kingdom,17121,314.74,2845
United Kingdom,13859,314.70,2846
United Kingdom,14991,314.67,2847
United Kingdom,18206,314.66,2848
United Kingdom,13087,313.64,2849
United Kingdom,17882,313.46,2850
United Kingdom,15880,313.28,2851
United Kingdom,17169,313.00,2852
United Kingdom,13639,312.93,2853
United Kingdom,16234,312.78,2854
United Kingdom,15128,312.68,2855
United Kingdom,16261,312.62,2856
United Kingdom,18189,312.24,2857
United Kingdom,14053,312.05,2858
United Kingdom,16109,311.70,2859
United Kingdom,15530,311.37,2860
United Kingdom,15634,311.10,2861
United Kingdom,12898,310.96,2862
United Kingdom,16328,310.83,2863
United Kingdom,14339,310.75,2864
United Kingdom,15405,310.74,2865
United Kingdom,13847,310.72,2866
United Kingdom,16439,310.70,2867
United Kingdom,14848,310.56,2868
United Kingdom,14181,310.55,2869
United Kingdom,16913,310.47,2870
United Kingdom,15188,310.43,2871
United Kingdom,13315,310.26,2872
United Kingdom,14749,310.15,2873
United Kingdom,13628,310.14,2874
United Kingdom,14231,309.91,2875
United Kingdom,14122,309.77,2876
United Kingdom,16424,309.50,2877
United Kingdom,16373,309.49,2878
United Kingdom,16683,309.35,2879
United Kingdom,17563,309.28,2880
United Kingdom,14148,309.09,2881
United Kingdom,16194,308.60,2882
United Kingdom,13369,308.28,2883
United Kingdom,14927,308.20,2884
United Kingdom,17883,308.18,2885
United Kingdom,16524,308.14,2886
United Kingdom,13289,307.95,2887
United Kingdom,15778,307.95,2887
United Kingdom,18070,307.75,2888
United Kingdom,15598,307.34,2889
United Kingdom,17721,307.21,2890
United Kingdom,13158,307.12,2891
United Kingdom,13036,307.10,2892
United Kingdom,16649,306.58,2893
United Kingdom,13281,306.45,2894
United Kingdom,14753,306.36,2895
United Kingdom,17077,306.00,2896
United Kingdom,13238,305.90,2897
United Kingdom,14168,305.90,2897
United Kingdom,14133,305.50,2898
United Kingdom,17601,305.47,2899
United Kingdom,14990,305.42,2900
United Kingdom,14783,305.35,2901
United Kingdom,15893,305.28,2902
United Kingdom,13383,305.28,2902
United Kingdom,17608,305.11,2903
United Kingdom,17436,305.01,2904
United Kingdom,15127,304.97,2905
United Kingdom,15951,304.95,2906
United Kingdom,17579,304.38,2907
United Kingdom,15143,304.18,2908
United Kingdom,12947,304.04,2909
United Kingdom,16489,303.70,2910
United Kingdom,13660,303.69,2911
United Kingdom,14791,303.63,2912
United Kingdom,17207,303.22,2913
United Kingdom,14216,303.09,2914
United Kingdom,17033,302.65,2915
United Kingdom,15242,302.04,2916
United Kingdom,16135,301.90,2917
United Kingdom,13773,301.54,2918
United Kingdom,14043,301.30,2919
United Kingdom,13625,301.26,2920
United Kingdom,16437,301.25,2921
United Kingdom,13400,300.93,2922
United Kingdom,17674,300.66,2923
United Kingdom,13706,300.38,2924
United Kingdom,14797,300.31,2925
United Kingdom,17766,299.61,2926
United Kingdom,13500,299.53,2927
United Kingdom,13346,299.40,2928
United Kingdom,13600,298.90,2929
United Kingdom,18212,298.30,2930
United Kingdom,16583,297.95,2931
United Kingdom,12897,297.75,2932
United Kingdom,13164,297.46,2933
United Kingdom,16080,296.30,2934
United Kingdom,17703,296.10,2935
United Kingdom,13516,295.85,2936
United Kingdom,15962,295.83,2937
United Kingdom,14581,295.20,2938
United Kingdom,14614,295.13,2939
United Kingdom,15630,295.05,2940
United Kingdom,17057,294.74,2941
United Kingdom,15448,294.17,2942
United Kingdom,14137,294.10,2943
United Kingdom,16148,294.05,2944
United Kingdom,17344,294.04,2945
United Kingdom,17927,294.00,2946
